1 1:0.140109 2:0.112929 3:0.036315
1 1:0.116959 2:0.112681 3:0.012069
1 1:0.160503 2:0.154434 3:0.020688
1 1:0.177950 2:0.146103 3:0.045228
1 1:0.227264 2:0.156780 3:0.067649
1 1:0.256231 2:0.145798 3:0.094069
1 1:0.196822 2:0.171977 3:0.040750
1 1:0.168627 2:0.161994 3:0.018420
1 1:0.214130 2:0.169779 3:0.022883
1 1:0.128508 2:0.123016 3:0.007406
1 1:0.127161 2:0.111324 3:0.025466
1 1:0.168858 2:0.124169 3:0.052203
1 1:0.133580 2:0.118343 3:0.025992
1 1:0.116127 2:0.114586 3:0.008884
1 1:0.175864 2:0.146014 3:0.046146
1 1:0.146626 2:0.132925 3:0.019304
1 1:0.185249 2:0.138232 3:0.053794
1 1:0.194776 2:0.160997 3:0.048746
1 1:0.120405 2:0.115832 3:0.012786
1 1:0.080413 2:0.068884 3:0.018887
1 1:0.110413 2:0.104924 3:0.015306
1 1:0.174008 2:0.141824 3:0.046466
1 1:0.213092 2:0.168582 3:0.063115
1 1:0.180326 2:0.155039 3:0.036610
1 1:0.126202 2:0.122201 3:0.009493
1 1:0.169294 2:0.132076 3:0.050350
1 1:0.238272 2:0.174184 3:0.068950
1 1:0.105706 2:0.105361 3:0.004005
1 1:0.258851 2:0.166508 3:0.084650
1 1:0.188834 2:0.166973 3:0.039144
1 1:0.108175 2:0.099705 3:0.020811
1 1:0.096137 2:0.091005 3:0.015494
1 1:0.111047 2:0.098412 3:0.025403
1 1:0.132645 2:0.126507 3:0.019367
1 1:0.144743 2:0.131503 3:0.025817
1 1:0.150210 2:0.140014 3:0.024597
1 1:0.094844 2:0.094202 3:0.005509
1 1:0.091591 2:0.090139 3:0.008110
1 1:0.170319 2:0.131643 3:0.052186
1 1:0.171438 2:0.161771 3:0.016907
1 1:0.203679 2:0.155647 3:0.064441
1 1:0.083773 2:0.083217 3:0.004807
1 1:0.219068 2:0.150841 3:0.072712
1 1:0.109094 2:0.107689 3:0.007559
1 1:0.213486 2:0.151242 3:0.067415
1 1:0.171472 2:0.135207 3:0.048991
1 1:0.168071 2:0.152053 3:0.031042
1 1:0.268590 2:0.165529 3:0.078693
1 1:0.171075 2:0.135680 3:0.043912
1 1:0.134726 2:0.121709 3:0.019333
1 1:0.233296 2:0.154305 3:0.067710
1 1:0.218342 2:0.152227 3:0.046963
1 1:0.152858 2:0.130648 3:0.034000
1 1:0.165647 2:0.136499 3:0.044689
1 1:0.118387 2:0.116078 3:0.009545
1 1:0.295184 2:0.171058 3:0.105935
1 1:0.180827 2:0.159906 3:0.040711
1 1:0.140768 2:0.137266 3:0.009325
1 1:0.130356 2:0.130188 3:0.001682
1 1:0.135373 2:0.121598 3:0.012147
1 1:0.175724 2:0.143405 3:0.042070
1 1:0.203539 2:0.151268 3:0.049059
1 1:0.244974 2:0.125495 3:0.099924
1 1:0.208461 2:0.151162 3:0.054577
1 1:0.120630 2:0.118406 3:0.006503
1 1:0.138133 2:0.130545 3:0.018875
1 1:0.149646 2:0.137011 3:0.026626
1 1:0.118990 2:0.108171 3:0.012314
1 1:0.130129 2:0.098351 3:0.042124
1 1:0.253618 2:0.192585 3:0.048960
1 1:0.117285 2:0.071028 3:0.045447
1 1:0.112927 2:0.095352 3:0.030246
1 1:0.096766 2:0.096302 3:0.004735
1 1:0.184247 2:0.146055 3:0.036945
1 1:0.090826 2:0.089140 3:0.004465
1 1:0.170323 2:0.127318 3:0.049608
1 1:0.097200 2:0.095425 3:0.009222
1 1:0.172947 2:0.126321 3:0.052723
1 1:0.142045 2:0.139014 3:0.011747
1 1:0.213672 2:0.145086 3:0.060598
1 1:0.191673 2:0.140246 3:0.061713
1 1:0.133583 2:0.129124 3:0.014653
1 1:0.147466 2:0.127004 3:0.029527
1 1:0.167551 2:0.127138 3:0.040680
1 1:0.204788 2:0.148556 3:0.060051
1 1:0.146098 2:0.134078 3:0.027775
1 1:0.139113 2:0.133989 3:0.016852
1 1:0.134392 2:0.125734 3:0.017227
1 1:0.218188 2:0.157537 3:0.066740
1 1:0.114379 2:0.107856 3:0.013657
1 1:0.114337 2:0.112361 3:0.009923
1 1:0.204447 2:0.163049 3:0.058357
1 1:0.223563 2:0.157178 3:0.067280
1 1:0.089494 2:0.088023 3:0.007180
1 1:0.156344 2:0.143544 3:0.025762
1 1:0.195345 2:0.158041 3:0.050019
1 1:0.210087 2:0.154276 3:0.062674
1 1:0.123574 2:0.111306 3:0.021688
1 1:0.124080 2:0.117796 3:0.012768
1 1:0.153400 2:0.147177 3:0.015675
1 1:0.210704 2:0.151924 3:0.049643
1 1:0.129205 2:0.112894 3:0.020072
1 1:0.177316 2:0.148189 3:0.044254
1 1:0.153246 2:0.149121 3:0.013962
1 1:0.212540 2:0.152315 3:0.046377
1 1:0.121905 2:0.112894 3:0.016467
1 1:0.168558 2:0.147258 3:0.035645
1 1:0.202966 2:0.164125 3:0.055129
1 1:0.215909 2:0.166604 3:0.058966
1 1:0.203822 2:0.156029 3:0.050202
1 1:0.159489 2:0.146103 3:0.018172
1 1:0.265564 2:0.189011 3:0.069329
1 1:0.121254 2:0.114202 3:0.012837
1 1:0.165652 2:0.146540 3:0.033022
1 1:0.240543 2:0.154311 3:0.078141
1 1:0.144981 2:0.120000 3:0.028600
1 1:0.170187 2:0.151727 3:0.016009
1 1:0.286494 2:0.156723 3:0.090319
1 1:0.133746 2:0.116387 3:0.026747
1 1:0.119420 2:0.118258 3:0.004473
1 1:0.210311 2:0.151327 3:0.065434
1 1:0.131671 2:0.125718 3:0.014167
1 1:0.209277 2:0.155708 3:0.056786
1 1:0.206698 2:0.162077 3:0.062335
1 1:0.103193 2:0.102883 3:0.002585
1 1:0.132053 2:0.121655 3:0.022029
1 1:0.128125 2:0.121696 3:0.018300
1 1:0.206178 2:0.160910 3:0.062743
1 1:0.175518 2:0.133959 3:0.055293
1 1:0.137956 2:0.123309 3:0.011378
1 1:0.193969 2:0.136360 3:0.056190
1 1:0.237418 2:0.171330 3:0.079922
1 1:0.182682 2:0.135532 3:0.057374
1 1:0.187184 2:0.149452 3:0.048122
-1 1:0.076849 2:0.067357 3:0.018498
-1 1:0.061586 2:0.061131 3:0.003730
-1 1:0.148557 2:0.108931 3:0.047544
-1 1:0.111865 2:0.096208 3:0.024509
-1 1:0.089291 2:0.077162 3:0.021902
-1 1:0.090230 2:0.060902 3:0.033250
-1 1:0.132844 2:0.096213 3:0.040712
-1 1:0.074710 2:0.070838 3:0.011180
-1 1:0.088134 2:0.064351 3:0.029230
-1 1:0.123756 2:0.100688 3:0.032407
-1 1:0.069991 2:0.065000 3:0.012154
-1 1:0.079979 2:0.063127 3:0.024253
-1 1:0.121475 2:0.095268 3:0.034366
-1 1:0.073755 2:0.070520 3:0.010224
-1 1:0.095965 2:0.063655 3:0.034907
-1 1:0.124908 2:0.104307 3:0.030755
-1 1:0.072514 2:0.064475 3:0.015184
-1 1:0.080768 2:0.061612 3:0.025904
-1 1:0.122180 2:0.102343 3:0.030163
-1 1:0.065759 2:0.063561 3:0.008150
-1 1:0.081979 2:0.062008 3:0.026626
-1 1:0.124818 2:0.103465 3:0.031170
-1 1:0.069987 2:0.067779 3:0.008424
-1 1:0.101273 2:0.062201 3:0.039453
-1 1:0.118527 2:0.106000 3:0.024547
-1 1:0.075240 2:0.070520 3:0.012110
-1 1:0.091090 2:0.061033 3:0.033589
-1 1:0.114734 2:0.100688 3:0.025405
-1 1:0.067779 2:0.065000 3:0.009154
-1 1:0.098110 2:0.061847 3:0.037496
-1 1:0.114734 2:0.100688 3:0.025405
-1 1:0.076931 2:0.067417 3:0.016420
-1 1:0.123088 2:0.062008 3:0.052332
-1 1:0.121809 2:0.105152 3:0.027902
-1 1:0.070571 2:0.067417 3:0.009834
-1 1:0.081079 2:0.060415 3:0.027013
-1 1:0.130552 2:0.102343 3:0.035723
-1 1:0.083259 2:0.073082 3:0.017241
-1 1:0.091512 2:0.062626 3:0.032894
-1 1:0.122012 2:0.099624 3:0.031940
-1 1:0.076857 2:0.074041 3:0.009670
-1 1:0.077052 2:0.060415 3:0.023901
-1 1:0.136168 2:0.100688 3:0.039717
-1 1:0.079360 2:0.071470 3:0.015335
-1 1:0.081953 2:0.061847 3:0.026582
-1 1:0.109941 2:0.095268 3:0.025738
-1 1:0.067877 2:0.062169 3:0.012804
-1 1:0.079700 2:0.062370 3:0.024515
-1 1:0.120358 2:0.096047 3:0.033265
-1 1:0.062136 2:0.061270 3:0.005109
-1 1:0.077324 2:0.063127 3:0.022083
-1 1:0.124190 2:0.096830 3:0.035444
-1 1:0.072790 2:0.070520 3:0.008650
-1 1:0.099076 2:0.064351 3:0.036550
-1 1:0.121615 2:0.104307 3:0.028301
-1 1:0.073782 2:0.071470 3:0.008759
-1 1:0.100071 2:0.065054 3:0.036770
-1 1:0.136086 2:0.107187 3:0.036217
-1 1:0.074178 2:0.068007 3:0.013484
-1 1:0.101634 2:0.064382 3:0.038241
-1 1:0.137221 2:0.106330 3:0.037158
-1 1:0.062456 2:0.061717 3:0.004731
-1 1:0.084932 2:0.061855 3:0.028923
-1 1:0.124929 2:0.101257 3:0.032788
-1 1:0.081677 2:0.081025 3:0.005036
-1 1:0.078937 2:0.063032 3:0.023401
-1 1:0.116916 2:0.092022 3:0.033731
-1 1:0.072102 2:0.063561 3:0.015481
-1 1:0.077948 2:0.061612 3:0.023697
-1 1:0.120322 2:0.096830 3:0.032800
-1 1:0.073982 2:0.066483 3:0.014680
-1 1:0.079607 2:0.063655 3:0.023502
-1 1:0.113156 2:0.095268 3:0.028404
-1 1:0.070530 2:0.069893 3:0.004664
-1 1:0.073246 2:0.060902 3:0.020344
-1 1:0.137858 2:0.098813 3:0.041857
-1 1:0.066612 2:0.065000 3:0.007077
-1 1:0.093334 2:0.061855 3:0.034743
-1 1:0.122976 2:0.099624 3:0.032522
-1 1:0.070678 2:0.070520 3:0.002354
-1 1:0.093334 2:0.061855 3:0.034743
-1 1:0.119580 2:0.101514 3:0.028637
-1 1:0.074480 2:0.067417 3:0.014418
-1 1:0.090792 2:0.061612 3:0.033111
-1 1:0.128000 2:0.098600 3:0.036643
-1 1:0.069967 2:0.068007 3:0.007955
-1 1:0.084056 2:0.062626 3:0.027736
-1 1:0.125715 2:0.102343 3:0.032665
-1 1:0.072168 2:0.070520 3:0.007388
-1 1:0.093334 2:0.061855 3:0.034743
-1 1:0.117658 2:0.099624 3:0.028798
-1 1:0.070769 2:0.068949 3:0.007745
-1 1:0.081622 2:0.061033 3:0.026953
-1 1:0.131869 2:0.100439 3:0.037754
-1 1:0.073338 2:0.068949 3:0.011632
-1 1:0.089919 2:0.061057 3:0.032887
-1 1:0.127020 2:0.097801 3:0.036513
-1 1:0.074243 2:0.063561 3:0.017212
-1 1:0.082555 2:0.061400 3:0.027280
-1 1:0.113156 2:0.095268 3:0.028404
-1 1:0.080838 2:0.068352 3:0.018493
-1 1:0.075451 2:0.062482 3:0.020998
-1 1:0.135794 2:0.102343 3:0.038782
-1 1:0.061758 2:0.059059 3:0.008737
-1 1:0.096969 2:0.062482 3:0.036362
-1 1:0.127476 2:0.102626 3:0.033520
-1 1:0.080122 2:0.068352 3:0.018141
-1 1:0.094373 2:0.062482 3:0.034826
-1 1:0.127510 2:0.104623 3:0.032125
-1 1:0.077105 2:0.070520 3:0.013996
-1 1:0.103620 2:0.063127 3:0.040205
-1 1:0.127987 2:0.098813 3:0.036129
-1 1:0.085257 2:0.081025 3:0.012132
-1 1:0.094373 2:0.062482 3:0.034826
-1 1:0.119664 2:0.102626 3:0.028024
-1 1:0.078674 2:0.077369 3:0.006941
-1 1:0.103002 2:0.061855 3:0.040821
-1 1:0.133532 2:0.102626 3:0.037086
-1 1:0.078335 2:0.074726 3:0.011027
-1 1:0.125676 2:0.099639 3:0.038278
-1 1:0.090841 2:0.080050 3:0.018364
-1 1:0.167773 2:0.098270 3:0.061117
-1 1:0.112655 2:0.098656 3:0.027185
-1 1:0.099114 2:0.076236 3:0.028412
-1 1:0.169673 2:0.105043 3:0.055834
-1 1:0.124491 2:0.098858 3:0.037832
-1 1:0.108252 2:0.075166 3:0.035056
-1 1:0.162506 2:0.099985 3:0.055738
-1 1:0.109633 2:0.099005 3:0.023524
-1 1:0.101945 2:0.075027 3:0.031469
-1 1:0.159153 2:0.099298 3:0.054301
-1 1:0.121718 2:0.103619 3:0.031616
-1 1:0.097131 2:0.073110 3:0.029969
-1 1:0.166396 2:0.104173 3:0.055561
-1 1:0.114505 2:0.099126 3:0.028640
-1 1:0.108749 2:0.073246 3:0.037558
-1 1:0.170908 2:0.102313 3:0.058507
-1 1:0.122201 2:0.100000 3:0.035000
-1 1:0.084550 2:0.075326 3:0.015891
-1 1:0.160905 2:0.098656 3:0.057280
-1 1:0.124596 2:0.099247 3:0.037603
-1 1:0.089543 2:0.073027 3:0.023471
-1 1:0.178627 2:0.103310 3:0.062656
-1 1:0.118456 2:0.099323 3:0.032258
-1 1:0.088465 2:0.076531 3:0.019352
-1 1:0.169403 2:0.101494 3:0.058319
-1 1:0.117634 2:0.099725 3:0.031196
-1 1:0.092188 2:0.079429 3:0.020471
-1 1:0.168618 2:0.099985 3:0.059979
-1 1:0.132796 2:0.101193 3:0.042691
-1 1:0.093029 2:0.073437 3:0.026758
-1 1:0.173083 2:0.102489 3:0.060416
-1 1:0.115904 2:0.099690 3:0.029512
-1 1:0.094734 2:0.074007 3:0.027254
-1 1:0.177259 2:0.096566 3:0.068917
-1 1:0.122418 2:0.099464 3:0.035661
-1 1:0.096349 2:0.078262 3:0.024239
-1 1:0.164155 2:0.103175 3:0.054558
-1 1:0.126183 2:0.099408 3:0.038840
-1 1:0.101566 2:0.074000 3:0.032000
-1 1:0.165809 2:0.100130 3:0.057735
-1 1:0.122418 2:0.099464 3:0.035661
-1 1:0.094811 2:0.074007 3:0.027254
-1 1:0.165623 2:0.099298 3:0.058571
-1 1:0.128059 2:0.099925 3:0.039910
-1 1:0.093178 2:0.074061 3:0.026208
-1 1:0.169891 2:0.100841 3:0.060104
-1 1:0.132600 2:0.098656 3:0.044265
-1 1:0.089163 2:0.075060 3:0.021783
-1 1:0.166800 2:0.104120 3:0.055647
-1 1:0.128059 2:0.099925 3:0.039910
-1 1:0.097305 2:0.079429 3:0.024399
-1 1:0.165824 2:0.099464 3:0.057448
-1 1:0.120826 2:0.098843 3:0.034722
-1 1:0.086936 2:0.076792 3:0.017853
-1 1:0.188507 2:0.102313 3:0.067948
-1 1:0.120406 2:0.099040 3:0.034208
-1 1:0.094602 2:0.077782 3:0.023617
-1 1:0.187432 2:0.103310 3:0.066876
-1 1:0.112194 2:0.099464 3:0.025909
-1 1:0.103911 2:0.073171 3:0.034754
-1 1:0.182431 2:0.098061 3:0.068937
-1 1:0.117268 2:0.099464 3:0.031006
-1 1:0.093152 2:0.075107 3:0.025031
-1 1:0.179237 2:0.102489 3:0.063597
-1 1:0.114396 2:0.099639 3:0.028081
-1 1:0.093830 2:0.075166 3:0.025211
-1 1:0.170381 2:0.102489 3:0.059323
-1 1:0.117324 2:0.099298 3:0.031239
-1 1:0.093680 2:0.075166 3:0.025211
-1 1:0.171906 2:0.102396 3:0.059416
-1 1:0.126391 2:0.100170 3:0.038405
-1 1:0.086032 2:0.076531 3:0.017366
-1 1:0.177616 2:0.107005 3:0.058960
-1 1:0.130207 2:0.098995 3:0.042285
-1 1:0.091658 2:0.075007 3:0.024265
-1 1:0.168597 2:0.101710 3:0.058116
-1 1:0.114952 2:0.099081 3:0.029118
-1 1:0.094572 2:0.079429 3:0.021453
-1 1:0.164918 2:0.101710 3:0.057005
-1 1:0.118149 2:0.098995 3:0.032244
-1 1:0.088076 2:0.076322 3:0.019850
-1 1:0.183179 2:0.100841 3:0.066441
-1 1:0.113164 2:0.099298 3:0.027131
-1 1:0.091426 2:0.074000 3:0.024000
-1 1:0.169379 2:0.099639 3:0.061602
-1 1:0.110833 2:0.098732 3:0.025179
-1 1:0.100098 2:0.079429 3:0.026363
-1 1:0.157842 2:0.100130 3:0.053481
-1 1:0.112384 2:0.100045 3:0.025578
-1 1:0.095952 2:0.075107 3:0.026975
-1 1:0.164599 2:0.103238 3:0.054467
-1 1:0.110833 2:0.098732 3:0.025179
-1 1:0.097832 2:0.074108 3:0.029929
-1 1:0.168769 2:0.098061 3:0.062247
-1 1:0.113882 2:0.098995 3:0.028143
-1 1:0.090609 2:0.075107 3:0.023034
-1 1:0.177448 2:0.102489 3:0.062504
-1 1:0.122418 2:0.099464 3:0.035661
-1 1:0.091658 2:0.075007 3:0.024265
-1 1:0.172104 2:0.103310 3:0.059510
-1 1:0.124149 2:0.099464 3:0.037079
-1 1:0.091196 2:0.076236 3:0.022509
-1 1:0.162562 2:0.100841 3:0.055880
-1 1:0.116235 2:0.099323 3:0.030184
-1 1:0.085092 2:0.075107 3:0.018094
-1 1:0.184859 2:0.102489 3:0.066680
-1 1:0.125108 2:0.099081 3:0.038151
-1 1:0.087412 2:0.077929 3:0.017221
-1 1:0.181650 2:0.100285 3:0.066142
-1 1:0.118976 2:0.099408 3:0.032683
-1 1:0.086784 2:0.076236 3:0.018600
-1 1:0.178185 2:0.100717 3:0.063425
-1 1:0.121936 2:0.100000 3:0.034720
-1 1:0.092198 2:0.075166 3:0.024279
-1 1:0.193704 2:0.102489 3:0.070954
-1 1:0.122826 2:0.102181 3:0.033783
-1 1:0.092326 2:0.075166 3:0.024279
-1 1:0.175151 2:0.098843 3:0.064769
-1 1:0.117143 2:0.099182 3:0.031155
-1 1:0.092198 2:0.075166 3:0.024279
-1 1:0.188916 2:0.103310 3:0.067873
-1 1:0.124246 2:0.101843 3:0.035270
-1 1:0.094509 2:0.076420 3:0.024967
-1 1:0.186194 2:0.099464 3:0.070468
-1 1:0.116263 2:0.100170 3:0.029440
-1 1:0.090352 2:0.076322 3:0.021842
-1 1:0.181991 2:0.103238 3:0.062787
-1 1:0.118149 2:0.098995 3:0.032244
-1 1:0.084644 2:0.077929 3:0.014256
-1 1:0.169491 2:0.098478 3:0.060724
-1 1:0.120155 2:0.099464 3:0.033691
-1 1:0.084487 2:0.076420 3:0.015232
-1 1:0.179184 2:0.104120 3:0.061832
-1 1:0.121496 2:0.098995 3:0.035214
-1 1:0.089188 2:0.077647 3:0.019563
-1 1:0.169160 2:0.101597 3:0.058220
-1 1:0.119029 2:0.098732 3:0.033242
-1 1:0.085184 2:0.077647 3:0.015725
-1 1:0.174019 2:0.100841 3:0.061225
-1 1:0.127120 2:0.099985 3:0.039246
-1 1:0.097653 2:0.076236 3:0.027493
-1 1:0.172142 2:0.098270 3:0.063285
-1 1:0.112693 2:0.098732 3:0.027164
-1 1:0.100040 2:0.076059 3:0.029727
-1 1:0.183643 2:0.104173 3:0.063836
-1 1:0.124829 2:0.100439 3:0.036978
-1 1:0.097882 2:0.074007 3:0.029241
-1 1:0.183843 2:0.098061 3:0.068937
-1 1:0.126298 2:0.100960 3:0.037757
-1 1:0.112132 2:0.074061 3:0.039319
-1 1:0.168151 2:0.103392 3:0.057345
-1 1:0.123071 2:0.100881 3:0.035012
-1 1:0.093474 2:0.074007 3:0.026254
-1 1:0.181594 2:0.099464 3:0.067170
-1 1:0.131235 2:0.101193 3:0.041426
-1 1:0.089828 2:0.077524 3:0.020316
-1 1:0.180369 2:0.102489 3:0.064592
-1 1:0.123136 2:0.098843 3:0.036684
-1 1:0.088068 2:0.076236 3:0.019597
-1 1:0.175662 2:0.098843 3:0.063596
-1 1:0.467224 2:0.204480 3:0.095335
-1 1:0.191756 2:0.145124 3:0.057103
-1 1:0.368781 2:0.271155 3:0.114152
-1 1:0.488305 2:0.204157 3:0.090107
-1 1:0.178364 2:0.145124 3:0.048235
-1 1:0.372534 2:0.269030 3:0.116693
-1 1:0.484504 2:0.204039 3:0.089571
-1 1:0.179233 2:0.143014 3:0.047226
-1 1:0.370958 2:0.270512 3:0.114889
-1 1:0.490265 2:0.204002 3:0.086896
-1 1:0.184525 2:0.141227 3:0.055018
-1 1:0.365087 2:0.265633 3:0.110434
-1 1:0.490712 2:0.203062 3:0.090490
-1 1:0.179118 2:0.141227 3:0.045862
-1 1:0.374096 2:0.268755 3:0.117047
-1 1:0.482575 2:0.204120 3:0.089227
-1 1:0.184525 2:0.141227 3:0.055018
-1 1:0.359617 2:0.267660 3:0.107248
-1 1:0.491140 2:0.203022 3:0.096679
-1 1:0.179015 2:0.146342 3:0.047655
-1 1:0.388581 2:0.269585 3:0.125511
-1 1:0.484109 2:0.204088 3:0.089344
-1 1:0.188561 2:0.145086 3:0.054795
-1 1:0.370077 2:0.270440 3:0.113615
-1 1:0.481643 2:0.203121 3:0.095219
-1 1:0.179911 2:0.145169 3:0.046601
-1 1:0.370197 2:0.270440 3:0.114158
-1 1:0.467759 2:0.204088 3:0.079348
-1 1:0.188666 2:0.145055 3:0.054441
-1 1:0.372862 2:0.270440 3:0.115541
-1 1:0.443901 2:0.204088 3:0.091343
-1 1:0.173114 2:0.145169 3:0.039444
-1 1:0.374157 2:0.268755 3:0.117605
-1 1:0.471424 2:0.204120 3:0.089227
-1 1:0.183617 2:0.144014 3:0.046759
-1 1:0.367976 2:0.271155 3:0.114152
-1 1:0.459287 2:0.203022 3:0.095679
-1 1:0.196856 2:0.147411 3:0.056502
-1 1:0.369569 2:0.271680 3:0.114057
-1 1:0.457163 2:0.204120 3:0.086229
-1 1:0.191476 2:0.145086 3:0.056759
-1 1:0.367575 2:0.271360 3:0.112522
-1 1:0.497801 2:0.204296 3:0.099723
-1 1:0.178364 2:0.145124 3:0.048235
-1 1:0.359519 2:0.267925 3:0.107470
-1 1:0.494928 2:0.204002 3:0.093896
-1 1:0.180359 2:0.143003 3:0.051628
-1 1:0.367545 2:0.271155 3:0.113301
-1 1:0.222572 2:0.197327 3:0.045974
-1 1:0.142011 2:0.119105 3:0.035565
-1 1:0.330610 2:0.251072 3:0.094379
-1 1:0.218202 2:0.196163 3:0.039865
-1 1:0.137078 2:0.118457 3:0.033058
-1 1:0.336026 2:0.251766 3:0.097777
-1 1:0.209148 2:0.196087 3:0.030680
-1 1:0.140536 2:0.118457 3:0.033058
-1 1:0.336350 2:0.251072 3:0.097207
-1 1:0.229218 2:0.196380 3:0.055988
-1 1:0.149847 2:0.118457 3:0.040116
-1 1:0.329600 2:0.251311 3:0.091564
-1 1:0.238425 2:0.196469 3:0.062351
-1 1:0.143311 2:0.119369 3:0.036165
-1 1:0.333131 2:0.251247 3:0.095524
-1 1:0.223804 2:0.196291 3:0.048087
-1 1:0.137705 2:0.118457 3:0.031100
-1 1:0.349021 2:0.251984 3:0.102721
-1 1:0.229917 2:0.197408 3:0.052977
-1 1:0.137414 2:0.118258 3:0.030467
-1 1:0.331376 2:0.251247 3:0.092698
-1 1:0.227446 2:0.196939 3:0.044455
-1 1:0.137987 2:0.118258 3:0.030467
-1 1:0.335105 2:0.251247 3:0.095524
-1 1:0.239756 2:0.198275 3:0.062196
-1 1:0.146845 2:0.119105 3:0.038462
-1 1:0.333419 2:0.251191 3:0.093829
-1 1:0.228189 2:0.197408 3:0.043782
-1 1:0.129433 2:0.118258 3:0.023406
-1 1:0.333615 2:0.251925 3:0.093965
-1 1:0.230580 2:0.196163 3:0.055382
-1 1:0.141528 2:0.119436 3:0.033131
-1 1:0.331798 2:0.251873 3:0.093682
-1 1:0.234107 2:0.196840 3:0.053556
-1 1:0.136902 2:0.118663 3:0.030565
-1 1:0.338804 2:0.251829 3:0.097638
-1 1:0.239030 2:0.196840 3:0.062757
-1 1:0.141143 2:0.118457 3:0.033058
-1 1:0.335059 2:0.251794 3:0.096659
-1 1:0.241049 2:0.196563 3:0.061125
-1 1:0.139662 2:0.118068 3:0.032778
-1 1:0.331283 2:0.251072 3:0.095793
-1 1:0.236922 2:0.197649 3:0.056783
-1 1:0.140243 2:0.118068 3:0.032778
-1 1:0.335722 2:0.251794 3:0.097350
-1 1:0.234669 2:0.197254 3:0.052019
-1 1:0.140386 2:0.118258 3:0.032429
-1 1:0.356469 2:0.252794 3:0.108772
-1 1:0.235597 2:0.197649 3:0.058953
-1 1:0.140536 2:0.118457 3:0.033058
-1 1:0.333037 2:0.251072 3:0.097207
-1 1:0.244714 2:0.197649 3:0.067792
-1 1:0.133298 2:0.118258 3:0.026349
-1 1:0.322701 2:0.250511 3:0.086910
-1 1:0.229658 2:0.196743 3:0.054802
-1 1:0.134127 2:0.118258 3:0.027525
-1 1:0.334623 2:0.251247 3:0.096937
-1 1:0.236413 2:0.196987 3:0.058623
-1 1:0.139869 2:0.119641 3:0.032915
-1 1:0.325577 2:0.250460 3:0.089452
-1 1:0.227187 2:0.196726 3:0.047767
-1 1:0.134397 2:0.117886 3:0.028205
-1 1:0.321951 2:0.251311 3:0.087326
-1 1:0.236280 2:0.197649 3:0.058629
-1 1:0.145479 2:0.119921 3:0.037350
-1 1:0.329559 2:0.251873 3:0.093682
-1 1:0.227629 2:0.196840 3:0.045595
-1 1:0.138874 2:0.118457 3:0.032079
-1 1:0.331260 2:0.251873 3:0.093682
-1 1:0.221754 2:0.197649 3:0.044412
-1 1:0.138240 2:0.118457 3:0.031100
-1 1:0.330774 2:0.251873 3:0.093682
-1 1:0.244200 2:0.197649 3:0.066912
-1 1:0.138240 2:0.118457 3:0.031100
-1 1:0.329338 2:0.251873 3:0.093682
-1 1:0.226576 2:0.198386 3:0.050084
-1 1:0.137500 2:0.118258 3:0.030467
-1 1:0.336734 2:0.252960 3:0.095189
-1 1:0.230573 2:0.197010 3:0.048480
-1 1:0.139971 2:0.118457 3:0.033058
-1 1:0.331214 2:0.251873 3:0.095096
-1 1:0.241137 2:0.197010 3:0.056388
-1 1:0.146379 2:0.118457 3:0.038292
-1 1:0.331147 2:0.251829 3:0.094810
